var_4,var_5,var_6,var_7,var_8,var_9,var_10,var_11,var_12,var_13,label
11.0,6.0,0.0,3.0,1.0,1.0,0.3,0.3333,0.81,0.0,0.093237704918
5.0,0.0,0.0,3.0,1.0,1.0,0.62,0.5909,0.78,0.1343,0.047131147541
3.0,13.0,0.0,4.0,1.0,3.0,0.42,0.4242,0.0,0.2239,0.0112704918033
4.0,15.0,0.0,6.0,0.0,1.0,0.6,0.5909,0.73,0.3881,0.405737704918
2.0,6.0,0.0,5.0,1.0,1.0,0.2,0.197,0.59,0.194,0.0645491803279
1.0,3.0,0.0,5.0,1.0,2.0,0.42,0.4242,0.94,0.2836,0.00717213114754
2.0,15.0,0.0,0.0,0.0,1.0,0.16,0.1212,0.4,0.5522,0.157786885246
8.0,5.0,0.0,5.0,1.0,1.0,0.64,0.2424,0.73,0.1045,0.0358606557377
12.0,1.0,0.0,5.0,1.0,3.0,0.44,0.4394,0.88,0.3881,0.00819672131148
10.0,14.0,0.0,4.0,1.0,1.0,0.7,0.6515,0.61,0.2537,0.272540983607
11.0,14.0,0.0,6.0,0.0,2.0,0.36,0.3333,0.5,0.3284,0.465163934426
7.0,14.0,0.0,0.0,0.0,1.0,0.8,0.7273,0.46,0.194,0.53381147541
11.0,12.0,0.0,4.0,1.0,1.0,0.4,0.4091,0.24,0.4925,0.239754098361
4.0,11.0,0.0,2.0,1.0,1.0,0.52,0.5,0.77,0.3582,0.0491803278689
1.0,3.0,0.0,6.0,0.0,2.0,0.16,0.2273,0.59,0.0,0.00717213114754
4.0,21.0,0.0,6.0,0.0,1.0,0.5,0.4848,0.2,0.194,0.238729508197
11.0,15.0,0.0,0.0,0.0,1.0,0.4,0.4091,0.4,0.2239,0.459016393443
7.0,7.0,0.0,6.0,0.0,1.0,0.62,0.5909,0.73,0.1343,0.0522540983607
11.0,22.0,0.0,1.0,1.0,3.0,0.4,0.4091,0.87,0.1343,0.078893442623
2.0,23.0,0.0,4.0,1.0,1.0,0.12,0.1515,0.42,0.1045,0.0338114754098
9.0,15.0,0.0,5.0,1.0,1.0,0.74,0.697,0.66,0.0,0.191598360656
3.0,16.0,0.0,1.0,1.0,2.0,0.54,0.5152,0.64,0.2836,0.143442622951
6.0,21.0,0.0,3.0,1.0,1.0,0.74,0.6515,0.35,0.1343,0.375
3.0,11.0,0.0,0.0,0.0,2.0,0.44,0.4394,0.82,0.1642,0.376024590164
12.0,8.0,0.0,2.0,1.0,2.0,0.34,0.303,0.61,0.2985,0.740778688525
1.0,6.0,0.0,0.0,0.0,3.0,0.42,0.4242,0.77,0.2985,0.00102459016393
3.0,10.0,0.0,2.0,1.0,2.0,0.32,0.3182,0.66,0.194,0.078893442623
3.0,7.0,0.0,6.0,0.0,2.0,0.5,0.4848,0.88,0.1343,0.0706967213115
1.0,4.0,0.0,0.0,0.0,1.0,0.24,0.2576,0.3,0.0,0.00409836065574
6.0,21.0,0.0,2.0,1.0,1.0,0.72,0.6818,0.7,0.1343,0.222336065574
1.0,9.0,0.0,2.0,1.0,1.0,0.16,0.1364,0.5,0.2836,0.155737704918
1.0,23.0,0.0,5.0,1.0,1.0,0.36,0.3788,0.5,0.0,0.102459016393
8.0,7.0,0.0,1.0,1.0,1.0,0.6,0.5455,0.88,0.2537,0.263319672131
5.0,20.0,0.0,3.0,1.0,2.0,0.54,0.5152,0.6,0.1343,0.440573770492
10.0,7.0,0.0,0.0,0.0,1.0,0.4,0.4091,0.62,0.0,0.0563524590164
1.0,4.0,0.0,2.0,1.0,2.0,0.2,0.2121,0.86,0.1642,0.0030737704918
11.0,19.0,0.0,5.0,1.0,2.0,0.46,0.4545,0.47,0.1642,0.156762295082
8.0,20.0,0.0,4.0,1.0,1.0,0.64,0.5909,0.78,0.3582,0.229508196721
1.0,0.0,0.0,6.0,0.0,1.0,0.18,0.2424,0.55,0.0,0.0276639344262
12.0,23.0,0.0,3.0,1.0,1.0,0.3,0.2727,0.49,0.3881,0.0747950819672
12.0,16.0,0.0,5.0,1.0,2.0,0.32,0.303,0.45,0.2239,0.228483606557
2.0,5.0,0.0,2.0,1.0,1.0,0.2,0.2576,0.69,0.0,0.0143442622951
12.0,0.0,0.0,5.0,1.0,3.0,0.4,0.4091,0.87,0.194,0.00819672131148
10.0,17.0,0.0,2.0,1.0,2.0,0.6,0.5758,0.78,0.2537,0.617827868852
12.0,13.0,0.0,6.0,0.0,2.0,0.4,0.4091,0.87,0.1642,0.559426229508
7.0,1.0,1.0,1.0,0.0,1.0,0.64,0.5758,0.83,0.0896,0.120901639344
4.0,18.0,1.0,5.0,0.0,2.0,0.46,0.4545,0.67,0.3881,0.268442622951
6.0,10.0,0.0,2.0,1.0,1.0,0.64,0.6061,0.73,0.0896,0.183401639344
1.0,20.0,0.0,6.0,0.0,1.0,0.2,0.197,0.44,0.2537,0.104508196721
4.0,17.0,0.0,2.0,1.0,3.0,0.44,0.4394,0.77,0.2239,0.297131147541
3.0,11.0,0.0,0.0,0.0,2.0,0.42,0.4242,1.0,0.2239,0.0625
5.0,12.0,0.0,5.0,1.0,1.0,0.56,0.5303,0.28,0.4179,0.355532786885
4.0,18.0,0.0,0.0,0.0,1.0,0.56,0.5303,0.3,0.3881,0.282786885246
3.0,19.0,0.0,1.0,1.0,1.0,0.3,0.303,0.22,0.1343,0.176229508197
1.0,11.0,0.0,2.0,1.0,2.0,0.34,0.3485,0.87,0.1045,0.0758196721311
11.0,17.0,0.0,5.0,1.0,1.0,0.32,0.3333,0.31,0.1343,0.386270491803
9.0,20.0,0.0,1.0,1.0,2.0,0.62,0.5909,0.73,0.1343,0.347336065574
12.0,14.0,0.0,5.0,1.0,2.0,0.34,0.3182,0.42,0.2239,0.13012295082
9.0,15.0,0.0,6.0,0.0,1.0,0.6,0.6212,0.43,0.2537,0.743852459016
3.0,21.0,0.0,2.0,1.0,3.0,0.32,0.3333,0.81,0.1045,0.0553278688525
12.0,21.0,0.0,2.0,1.0,1.0,0.32,0.3333,0.87,0.0896,0.0635245901639
5.0,12.0,0.0,3.0,1.0,2.0,0.44,0.4394,0.62,0.3582,0.126024590164
1.0,9.0,0.0,3.0,1.0,1.0,0.04,0.0606,0.45,0.1343,0.183401639344
2.0,2.0,0.0,6.0,0.0,1.0,0.24,0.2576,0.7,0.0896,0.0440573770492
12.0,17.0,0.0,1.0,1.0,2.0,0.48,0.4697,0.82,0.2836,0.63012295082
4.0,3.0,0.0,3.0,1.0,2.0,0.5,0.4848,0.42,0.2239,0.00512295081967
4.0,0.0,0.0,2.0,1.0,1.0,0.4,0.4091,0.43,0.1343,0.0327868852459
10.0,20.0,0.0,1.0,1.0,3.0,0.54,0.5152,0.68,0.0,0.267418032787
8.0,9.0,0.0,5.0,1.0,1.0,0.74,0.697,0.7,0.0,0.406762295082
10.0,7.0,0.0,5.0,1.0,1.0,0.36,0.3636,0.81,0.0896,0.400614754098
7.0,17.0,0.0,1.0,1.0,1.0,0.82,0.7727,0.52,0.1343,0.866803278689
3.0,10.0,0.0,0.0,0.0,2.0,0.22,0.2121,0.55,0.2239,0.0870901639344
12.0,10.0,0.0,1.0,1.0,1.0,0.44,0.4394,0.77,0.1343,0.138319672131
12.0,10.0,0.0,6.0,0.0,1.0,0.32,0.3182,0.61,0.1642,0.27868852459
10.0,22.0,0.0,3.0,1.0,1.0,0.52,0.5,0.72,0.0,0.156762295082
10.0,15.0,0.0,2.0,1.0,2.0,0.6,0.5758,0.78,0.1642,0.178278688525
7.0,20.0,0.0,5.0,1.0,1.0,0.84,0.8182,0.56,0.0,0.21618852459
1.0,3.0,0.0,4.0,1.0,1.0,0.12,0.1515,0.54,0.1045,0.0030737704918
8.0,18.0,0.0,4.0,1.0,3.0,0.76,0.697,0.55,0.2537,0.279713114754
11.0,18.0,0.0,5.0,1.0,2.0,0.34,0.3636,0.61,0.0,0.520491803279
1.0,23.0,0.0,0.0,0.0,1.0,0.22,0.2273,0.47,0.1642,0.00717213114754
4.0,10.0,0.0,1.0,1.0,1.0,0.5,0.4848,0.27,0.4925,0.181352459016
5.0,8.0,0.0,6.0,0.0,1.0,0.52,0.5,0.52,0.1642,0.198770491803
5.0,13.0,0.0,6.0,0.0,1.0,0.64,0.6212,0.36,0.194,0.674180327869
5.0,13.0,0.0,1.0,1.0,2.0,0.62,0.5909,0.73,0.2239,0.179303278689
1.0,15.0,0.0,0.0,0.0,1.0,0.22,0.2273,0.27,0.194,0.210040983607
11.0,11.0,0.0,5.0,1.0,1.0,0.3,0.303,0.36,0.1343,0.142418032787
1.0,4.0,0.0,2.0,1.0,1.0,0.16,0.1515,0.55,0.2537,0.00409836065574
6.0,5.0,0.0,3.0,1.0,1.0,0.6,0.6212,0.43,0.2836,0.0358606557377
12.0,20.0,0.0,4.0,1.0,1.0,0.3,0.3333,0.45,0.0,0.245901639344
8.0,11.0,0.0,6.0,0.0,3.0,0.66,0.5909,0.89,0.4179,0.0891393442623
12.0,10.0,0.0,1.0,1.0,2.0,0.36,0.3636,0.87,0.0896,0.0881147540984
11.0,18.0,0.0,6.0,0.0,2.0,0.42,0.4242,0.62,0.1642,0.188524590164
8.0,6.0,0.0,1.0,1.0,1.0,0.62,0.5909,0.73,0.0896,0.161885245902
3.0,14.0,0.0,5.0,1.0,2.0,0.72,0.6515,0.42,0.1045,0.441598360656
10.0,9.0,0.0,0.0,0.0,1.0,0.5,0.4848,0.45,0.2239,0.193647540984
4.0,14.0,0.0,5.0,1.0,2.0,0.36,0.3333,0.46,0.3582,0.0881147540984
9.0,4.0,0.0,3.0,1.0,1.0,0.6,0.5606,0.83,0.0896,0.00819672131148
11.0,21.0,0.0,4.0,1.0,1.0,0.4,0.4091,0.76,0.1343,0.146516393443
7.0,6.0,0.0,2.0,1.0,2.0,0.68,0.6364,0.79,0.1045,0.190573770492
3.0,18.0,0.0,5.0,1.0,2.0,0.34,0.303,0.53,0.2985,0.190573770492
7.0,0.0,0.0,4.0,1.0,1.0,0.7,0.6515,0.51,0.1343,0.0450819672131
4.0,6.0,0.0,2.0,1.0,2.0,0.54,0.5152,0.68,0.2836,0.0584016393443
11.0,22.0,0.0,1.0,1.0,2.0,0.52,0.5,0.83,0.1045,0.110655737705
3.0,2.0,0.0,5.0,1.0,1.0,0.36,0.3333,0.53,0.2985,0.00614754098361
1.0,6.0,0.0,5.0,1.0,2.0,0.42,0.4242,1.0,0.3284,0.0727459016393
2.0,0.0,0.0,6.0,0.0,2.0,0.24,0.2424,0.7,0.1642,0.0389344262295
10.0,6.0,0.0,2.0,1.0,1.0,0.52,0.5,0.83,0.0896,0.125
12.0,13.0,0.0,2.0,1.0,3.0,0.46,0.4545,1.0,0.194,0.0717213114754
5.0,6.0,0.0,0.0,0.0,2.0,0.44,0.4394,0.82,0.0,0.00512295081967
6.0,4.0,0.0,3.0,1.0,1.0,0.5,0.4848,0.63,0.2836,0.0030737704918
4.0,20.0,0.0,0.0,0.0,2.0,0.5,0.4848,0.59,0.2239,0.236680327869
9.0,14.0,0.0,3.0,1.0,2.0,0.66,0.6212,0.74,0.194,0.18237704918
8.0,11.0,0.0,3.0,1.0,1.0,0.78,0.697,0.43,0.1045,0.13012295082
4.0,17.0,0.0,3.0,1.0,2.0,0.74,0.6515,0.37,0.4179,0.441598360656
12.0,7.0,0.0,0.0,0.0,1.0,0.22,0.2424,0.8,0.1045,0.0030737704918
1.0,7.0,0.0,6.0,0.0,1.0,0.22,0.2273,0.87,0.194,0.0194672131148
11.0,13.0,0.0,5.0,1.0,1.0,0.44,0.4394,0.51,0.4179,0.197745901639
3.0,18.0,0.0,0.0,0.0,1.0,0.32,0.2727,0.33,0.6119,0.1875
6.0,4.0,0.0,3.0,1.0,2.0,0.68,0.6364,0.89,0.2239,0.0030737704918
9.0,21.0,0.0,6.0,0.0,3.0,0.64,0.5758,0.89,0.0,0.105532786885
10.0,10.0,0.0,3.0,1.0,3.0,0.52,0.5,0.88,0.4925,0.125
5.0,5.0,0.0,3.0,1.0,1.0,0.56,0.5303,0.88,0.0896,0.0245901639344
6.0,10.0,0.0,1.0,1.0,1.0,0.72,0.6818,0.62,0.1642,0.149590163934
6.0,10.0,0.0,4.0,1.0,1.0,0.74,0.6667,0.48,0.194,0.1875
8.0,23.0,0.0,6.0,0.0,3.0,0.66,0.6061,0.78,0.1642,0.165983606557
4.0,23.0,0.0,1.0,1.0,1.0,0.44,0.4394,0.35,0.1642,0.0665983606557
12.0,14.0,0.0,6.0,0.0,2.0,0.36,0.3788,0.71,0.0,0.489754098361
6.0,4.0,0.0,4.0,1.0,1.0,0.7,0.6667,0.84,0.0896,0.0112704918033
11.0,2.0,0.0,3.0,1.0,1.0,0.32,0.3485,0.93,0.0,0.00409836065574
1.0,2.0,0.0,6.0,0.0,2.0,0.04,0.0303,0.41,0.2537,0.0102459016393
5.0,21.0,0.0,3.0,1.0,1.0,0.68,0.6364,0.57,0.1045,0.310450819672
3.0,17.0,0.0,6.0,0.0,1.0,0.64,0.6212,0.5,0.1343,0.662909836066
11.0,10.0,0.0,2.0,1.0,3.0,0.3,0.2727,0.75,0.3881,0.0952868852459
5.0,11.0,0.0,4.0,1.0,1.0,0.54,0.5152,0.77,0.0,0.204918032787
4.0,19.0,0.0,0.0,0.0,3.0,0.36,0.3182,0.87,0.5224,0.0348360655738
11.0,18.0,0.0,0.0,0.0,1.0,0.52,0.5,0.45,0.1343,0.41393442623
11.0,20.0,0.0,4.0,1.0,2.0,0.38,0.3939,0.54,0.2537,0.302254098361
1.0,18.0,0.0,6.0,0.0,2.0,0.3,0.2879,0.45,0.2537,0.0850409836066
4.0,10.0,0.0,1.0,1.0,2.0,0.52,0.5,0.55,0.1045,0.110655737705
11.0,18.0,0.0,4.0,1.0,2.0,0.36,0.3485,0.57,0.194,0.58606557377
9.0,10.0,0.0,4.0,1.0,2.0,0.66,0.6212,0.69,0.2537,0.122950819672
9.0,12.0,0.0,4.0,1.0,2.0,0.66,0.5909,0.94,0.2239,0.103483606557
12.0,21.0,0.0,5.0,1.0,1.0,0.3,0.3333,0.75,0.0,0.142418032787
5.0,17.0,0.0,5.0,1.0,1.0,0.58,0.5455,0.4,0.3582,0.565573770492
11.0,19.0,1.0,5.0,0.0,1.0,0.32,0.3182,0.39,0.1642,0.202868852459
5.0,22.0,0.0,0.0,0.0,1.0,0.62,0.5909,0.73,0.3284,0.147540983607
9.0,17.0,0.0,3.0,1.0,3.0,0.64,0.5758,0.89,0.0,0.290983606557
9.0,7.0,0.0,5.0,1.0,1.0,0.64,0.5758,0.89,0.1045,0.496926229508
1.0,21.0,1.0,1.0,0.0,1.0,0.28,0.2576,0.52,0.3284,0.0491803278689
1.0,7.0,0.0,4.0,1.0,2.0,0.34,0.3182,0.87,0.2836,0.224385245902
12.0,4.0,0.0,0.0,0.0,1.0,0.2,0.2121,0.47,0.1343,0.0030737704918
1.0,16.0,0.0,0.0,0.0,1.0,0.22,0.2121,0.29,0.2985,0.209016393443
12.0,19.0,0.0,1.0,1.0,2.0,0.36,0.3485,0.53,0.1642,0.256147540984
9.0,1.0,0.0,2.0,1.0,1.0,0.58,0.5455,0.83,0.1045,0.00922131147541
7.0,16.0,0.0,3.0,1.0,1.0,0.84,0.8182,0.56,0.0,0.238729508197
5.0,14.0,0.0,0.0,0.0,1.0,0.76,0.7121,0.58,0.2537,0.559426229508
11.0,16.0,0.0,5.0,1.0,1.0,0.38,0.3939,0.4,0.3284,0.430327868852
3.0,1.0,0.0,5.0,1.0,3.0,0.34,0.3485,1.0,0.1045,0.00717213114754
1.0,15.0,0.0,2.0,1.0,1.0,0.54,0.5152,0.26,0.4478,0.180327868852
12.0,0.0,0.0,5.0,1.0,1.0,0.22,0.2576,0.64,0.0896,0.047131147541
12.0,6.0,0.0,1.0,1.0,1.0,0.16,0.1818,0.86,0.1045,0.0686475409836
3.0,22.0,0.0,5.0,1.0,2.0,0.44,0.4394,0.94,0.0,0.150614754098
7.0,19.0,0.0,1.0,1.0,1.0,0.82,0.7727,0.52,0.1642,0.680327868852
8.0,4.0,0.0,6.0,0.0,1.0,0.72,0.697,0.79,0.194,0.0122950819672
5.0,8.0,0.0,5.0,1.0,2.0,0.5,0.4848,0.88,0.194,0.395491803279
8.0,10.0,0.0,0.0,0.0,1.0,0.7,0.6515,0.61,0.6119,0.144467213115
10.0,14.0,0.0,2.0,1.0,3.0,0.3,0.2727,0.81,0.3582,0.128073770492
9.0,21.0,0.0,4.0,1.0,3.0,0.64,0.5606,0.94,0.1045,0.0829918032787
6.0,2.0,0.0,3.0,1.0,1.0,0.62,0.5758,0.83,0.1343,0.0030737704918
6.0,6.0,0.0,0.0,0.0,2.0,0.62,0.6061,0.61,0.1045,0.0204918032787
9.0,0.0,0.0,4.0,1.0,1.0,0.6,0.5152,0.94,0.1045,0.0409836065574
3.0,22.0,0.0,1.0,1.0,1.0,0.46,0.4545,0.88,0.2239,0.078893442623
4.0,5.0,0.0,4.0,1.0,1.0,0.34,0.3485,0.76,0.0896,0.0133196721311
5.0,15.0,0.0,2.0,1.0,3.0,0.74,0.6818,0.55,0.4179,0.191598360656
11.0,13.0,0.0,6.0,0.0,2.0,0.36,0.3333,0.46,0.3582,0.459016393443
1.0,11.0,0.0,4.0,1.0,1.0,0.16,0.1667,0.55,0.1642,0.100409836066
2.0,21.0,0.0,3.0,1.0,2.0,0.48,0.4697,0.33,0.2836,0.243852459016
12.0,13.0,0.0,5.0,1.0,2.0,0.36,0.3485,0.66,0.1343,0.224385245902
6.0,23.0,0.0,3.0,1.0,1.0,0.78,0.7424,0.59,0.1045,0.125
9.0,13.0,0.0,1.0,1.0,1.0,0.64,0.6212,0.38,0.2239,0.329918032787
12.0,20.0,0.0,1.0,1.0,2.0,0.46,0.4545,0.82,0.1045,0.209016393443
2.0,8.0,0.0,5.0,1.0,1.0,0.14,0.1515,0.74,0.1343,0.224385245902
12.0,6.0,0.0,5.0,1.0,1.0,0.22,0.2727,0.8,0.0,0.0881147540984
6.0,10.0,0.0,6.0,0.0,1.0,0.74,0.6818,0.58,0.1642,0.269467213115
4.0,8.0,0.0,0.0,0.0,1.0,0.34,0.3333,0.57,0.1642,0.0625
10.0,17.0,0.0,0.0,0.0,3.0,0.4,0.4091,0.82,0.2239,0.159836065574
9.0,11.0,0.0,1.0,1.0,1.0,0.68,0.6364,0.79,0.2239,0.161885245902
3.0,18.0,0.0,2.0,1.0,1.0,0.7,0.6364,0.34,0.2985,0.751024590164
8.0,7.0,0.0,6.0,0.0,2.0,0.64,0.5909,0.78,0.194,0.103483606557
2.0,22.0,0.0,4.0,1.0,1.0,0.5,0.4848,0.59,0.2836,0.0768442622951
7.0,0.0,0.0,6.0,0.0,1.0,0.78,0.7576,0.66,0.1343,0.152663934426
1.0,21.0,0.0,6.0,0.0,1.0,0.44,0.4394,0.44,0.2239,0.142418032787
4.0,5.0,0.0,6.0,0.0,1.0,0.42,0.4242,0.54,0.3881,0.00614754098361
8.0,23.0,0.0,5.0,1.0,1.0,0.7,0.6667,0.84,0.0896,0.138319672131
8.0,5.0,0.0,3.0,1.0,1.0,0.6,0.5758,0.78,0.0,0.0399590163934
6.0,7.0,0.0,3.0,1.0,1.0,0.6,0.6212,0.43,0.3582,0.53893442623
2.0,23.0,0.0,3.0,1.0,1.0,0.22,0.2576,0.55,0.0896,0.0389344262295
8.0,20.0,0.0,2.0,1.0,1.0,0.74,0.7121,0.74,0.2239,0.445696721311
3.0,16.0,0.0,3.0,1.0,2.0,0.4,0.4091,0.76,0.2239,0.138319672131
1.0,14.0,0.0,5.0,1.0,1.0,0.22,0.2121,0.41,0.2836,0.0645491803279
7.0,1.0,0.0,4.0,1.0,2.0,0.66,0.6212,0.61,0.0,0.0204918032787
1.0,21.0,0.0,6.0,0.0,1.0,0.18,0.1667,0.43,0.2537,0.0696721311475
5.0,2.0,0.0,4.0,1.0,1.0,0.64,0.6061,0.65,0.0896,0.0133196721311
3.0,16.0,0.0,0.0,0.0,1.0,0.34,0.3333,0.34,0.0,0.145491803279
3.0,20.0,0.0,4.0,1.0,3.0,0.28,0.2576,0.93,0.2836,0.0860655737705
2.0,7.0,0.0,3.0,1.0,3.0,0.22,0.2121,0.93,0.2239,0.0491803278689
10.0,3.0,0.0,3.0,1.0,2.0,0.3,0.3182,0.81,0.1045,0.00204918032787
5.0,11.0,0.0,4.0,1.0,1.0,0.52,0.5,0.36,0.4478,0.150614754098
4.0,14.0,0.0,2.0,1.0,1.0,0.64,0.6212,0.27,0.2836,0.262295081967
2.0,22.0,0.0,2.0,1.0,1.0,0.12,0.1061,0.33,0.3582,0.0286885245902
9.0,7.0,0.0,6.0,0.0,1.0,0.6,0.5455,0.88,0.1343,0.0522540983607
6.0,4.0,0.0,2.0,1.0,1.0,0.54,0.5152,0.6,0.2537,0.00204918032787
10.0,23.0,1.0,1.0,0.0,2.0,0.54,0.5152,0.88,0.1045,0.0758196721311
9.0,1.0,0.0,3.0,1.0,1.0,0.62,0.5909,0.78,0.0896,0.00717213114754
11.0,2.0,0.0,2.0,1.0,2.0,0.32,0.3333,0.76,0.0896,0.00409836065574
10.0,22.0,0.0,6.0,0.0,1.0,0.4,0.4091,0.62,0.0,0.19262295082
9.0,6.0,0.0,1.0,1.0,1.0,0.46,0.4545,0.59,0.0,0.171106557377
2.0,20.0,0.0,3.0,1.0,3.0,0.42,0.4242,0.88,0.1642,0.0983606557377
3.0,4.0,0.0,6.0,0.0,1.0,0.42,0.4242,0.77,0.4179,0.00717213114754
12.0,10.0,0.0,0.0,0.0,2.0,0.3,0.3333,0.87,0.0,0.299180327869
8.0,3.0,0.0,3.0,1.0,2.0,0.76,0.697,0.55,0.0896,0.0030737704918
4.0,9.0,0.0,4.0,1.0,2.0,0.46,0.4545,0.72,0.0,0.30737704918
6.0,17.0,0.0,0.0,0.0,1.0,0.7,0.6364,0.34,0.2537,0.59118852459
7.0,3.0,0.0,0.0,0.0,1.0,0.72,0.7121,0.84,0.1343,0.0327868852459
11.0,9.0,0.0,3.0,1.0,1.0,0.28,0.2727,0.52,0.194,0.328893442623
10.0,15.0,0.0,2.0,1.0,1.0,0.58,0.5455,0.56,0.2836,0.197745901639
7.0,9.0,0.0,0.0,0.0,1.0,0.7,0.6667,0.74,0.2537,0.184426229508
6.0,11.0,0.0,6.0,0.0,1.0,0.58,0.5455,0.46,0.2836,0.548155737705
2.0,3.0,0.0,4.0,1.0,2.0,0.42,0.4242,0.67,0.1343,0.00102459016393
4.0,19.0,0.0,1.0,1.0,1.0,0.56,0.5303,0.46,0.2537,0.292008196721
11.0,18.0,0.0,2.0,1.0,2.0,0.5,0.4848,0.72,0.2836,0.450819672131
7.0,6.0,0.0,6.0,0.0,1.0,0.6,0.5758,0.78,0.1642,0.0368852459016
3.0,2.0,0.0,0.0,0.0,2.0,0.36,0.3485,0.4,0.1642,0.0809426229508
7.0,5.0,0.0,0.0,0.0,1.0,0.68,0.6364,0.79,0.1045,0.00922131147541
4.0,11.0,0.0,3.0,1.0,2.0,0.6,0.6212,0.43,0.3582,0.217213114754
12.0,0.0,0.0,5.0,1.0,1.0,0.5,0.4848,0.72,0.3284,0.0727459016393
12.0,21.0,0.0,2.0,1.0,2.0,0.5,0.4848,0.63,0.2537,0.285860655738
5.0,20.0,0.0,5.0,1.0,1.0,0.62,0.6061,0.25,0.1343,0.348360655738
12.0,11.0,0.0,4.0,1.0,2.0,0.24,0.2576,0.6,0.0896,0.123975409836
7.0,12.0,0.0,2.0,1.0,1.0,0.88,0.7576,0.28,0.194,0.277663934426
7.0,11.0,0.0,1.0,1.0,2.0,0.8,0.7424,0.52,0.1642,0.201844262295
1.0,6.0,0.0,2.0,1.0,2.0,0.16,0.1818,0.55,0.1343,0.0266393442623
3.0,6.0,0.0,4.0,1.0,3.0,0.24,0.2121,0.93,0.2985,0.0358606557377
1.0,23.0,0.0,2.0,1.0,1.0,0.32,0.3485,0.76,0.0,0.100409836066
7.0,1.0,0.0,0.0,0.0,2.0,0.6,0.5455,0.88,0.1642,0.132172131148
6.0,18.0,0.0,1.0,1.0,1.0,0.7,0.6515,0.61,0.2537,0.550204918033
10.0,20.0,0.0,6.0,0.0,1.0,0.24,0.2121,0.87,0.3582,0.047131147541
11.0,19.0,0.0,0.0,0.0,1.0,0.26,0.303,0.41,0.0,0.129098360656
4.0,12.0,0.0,6.0,0.0,2.0,0.36,0.3485,0.81,0.1343,0.205942622951
6.0,23.0,0.0,0.0,0.0,1.0,0.66,0.6061,0.78,0.194,0.093237704918
10.0,8.0,0.0,2.0,1.0,2.0,0.46,0.4545,0.72,0.0896,0.77868852459
9.0,4.0,0.0,4.0,1.0,2.0,0.7,0.6667,0.84,0.0896,0.00717213114754
11.0,22.0,0.0,0.0,0.0,1.0,0.42,0.4242,0.71,0.194,0.136270491803
1.0,20.0,0.0,4.0,1.0,2.0,0.4,0.4091,0.82,0.1343,0.228483606557
9.0,5.0,0.0,4.0,1.0,1.0,0.6,0.5758,0.78,0.0,0.030737704918
12.0,10.0,0.0,6.0,0.0,2.0,0.26,0.2424,0.52,0.2836,0.184426229508
8.0,12.0,0.0,3.0,1.0,1.0,0.74,0.6667,0.43,0.1343,0.265368852459
7.0,14.0,0.0,2.0,1.0,1.0,0.86,0.8182,0.5,0.194,0.154713114754
3.0,16.0,0.0,6.0,0.0,2.0,0.5,0.4848,0.63,0.2985,0.547131147541
12.0,10.0,0.0,4.0,1.0,1.0,0.32,0.303,0.45,0.2836,0.170081967213
10.0,16.0,0.0,0.0,0.0,1.0,0.52,0.5,0.55,0.194,0.41393442623
1.0,14.0,0.0,6.0,0.0,1.0,0.5,0.4848,0.42,0.2836,0.52356557377
5.0,7.0,0.0,4.0,1.0,1.0,0.6,0.6061,0.64,0.2836,0.518442622951
12.0,22.0,0.0,1.0,1.0,2.0,0.42,0.4242,0.94,0.1343,0.0543032786885
4.0,21.0,0.0,6.0,0.0,2.0,0.44,0.4394,0.94,0.0,0.0133196721311
5.0,1.0,0.0,6.0,0.0,1.0,0.42,0.4242,0.82,0.1045,0.0584016393443
7.0,16.0,0.0,5.0,1.0,3.0,0.9,0.8333,0.39,0.2985,0.185450819672
6.0,23.0,0.0,3.0,1.0,2.0,0.72,0.697,0.79,0.2239,0.106557377049
5.0,7.0,0.0,2.0,1.0,1.0,0.74,0.697,0.66,0.1045,0.239754098361
6.0,21.0,0.0,3.0,1.0,1.0,0.74,0.7121,0.79,0.1642,0.252049180328
1.0,14.0,0.0,3.0,1.0,1.0,0.3,0.2879,0.28,0.194,0.0625
11.0,13.0,0.0,4.0,1.0,1.0,0.38,0.3939,0.32,0.1343,0.228483606557
10.0,7.0,0.0,1.0,1.0,2.0,0.38,0.3939,0.94,0.1045,0.290983606557
12.0,22.0,0.0,0.0,0.0,1.0,0.22,0.2273,0.75,0.194,0.0491803278689
9.0,10.0,0.0,4.0,1.0,1.0,0.64,0.6212,0.61,0.0896,0.21618852459
11.0,17.0,0.0,5.0,1.0,1.0,0.5,0.4848,0.34,0.1045,0.1875
2.0,11.0,0.0,2.0,1.0,2.0,0.3,0.303,0.45,0.1642,0.113729508197
8.0,16.0,0.0,5.0,1.0,2.0,0.76,0.6818,0.48,0.1343,0.526639344262
12.0,15.0,0.0,0.0,0.0,1.0,0.34,0.3333,0.61,0.194,0.0922131147541
1.0,7.0,0.0,6.0,0.0,1.0,0.02,0.0152,0.44,0.2836,0.00717213114754
7.0,7.0,0.0,3.0,1.0,2.0,0.66,0.6061,0.83,0.1045,0.508196721311
12.0,5.0,0.0,3.0,1.0,1.0,0.5,0.4848,0.59,0.2836,0.0491803278689
10.0,21.0,0.0,0.0,0.0,1.0,0.56,0.5303,0.73,0.4478,0.199795081967
1.0,22.0,0.0,0.0,0.0,2.0,0.16,0.197,0.93,0.0896,0.0584016393443
